N_Execucao,Tamanho,Tempo_Execucao
1,1000;0.000139
2,1000;0.000219
3,1000;0.000101
4,1000;0.000131
5,1000;0.000102
6,1000;0.000113
7,1000;0.000096
8,1000;0.000097
9,1000;0.000198
10,1000;0.000134
